source,section,date,title,url,content,status,error
nidaa-elwatan,محليات,28 . 01 . 2026,قبلان: موازنة 2026 تشبه حكومة الخذلان الاقتصادي,https://www.nidaalwatan.com/article/362214-%D9%82%D8%A8%D9%84%D8%A7%D9%86-%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-2026-%D8%AA%D8%B4%D8%A8%D9%87-%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%AE%D8%B0%D9%84%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,الضمان الاجتماعي يعلّق التعاقد مع أطباء ويدّعي على طبيب,https://www.nidaalwatan.com/article/362211-%D8%A7%D9%84%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A-%D9%8A%D8%B9%D9%84%D9%82-%D8%A7%D9%84%D8%AA%D8%B9%D8%A7%D9%82%D8%AF-%D9%85%D8%B9-%D8%A3%D8%B7%D8%A8%D8%A7%D8%A1-%D9%88%D9%8A%D8%AF%D8%B9%D9%8A-%D8%B9%D9%84%D9%89-%D8%B7%D8%A8%D9%8A%D8%A8,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,عيسى الخوري: تسييل جزء من الذهب لحماية مصرف لبنان من التزامات طويلة الأمد,https://www.nidaalwatan.com/article/362205-%D8%B9%D9%8A%D8%B3%D9%89-%D8%A7%D9%84%D8%AE%D9%88%D8%B1%D9%8A-%D8%AA%D8%B3%D9%8A%D9%8A%D9%84-%D8%AC%D8%B2%D8%A1-%D9%85%D9%86-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D9%84%D8%AD%D9%85%D8%A7%D9%8A%D8%A9-%D9%85%D8%B5%D8%B1%D9%81-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AA%D8%B2%D8%A7%D9%85%D8%A7%D8%AA-%D8%B7%D9%88%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%AF,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,جعجع يستقبل مجلس بلدية وادي الست – الشوف في معراب,https://www.nidaalwatan.com/article/362202-%D8%AC%D8%B9%D8%AC%D8%B9-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D9%85%D8%AC%D9%84%D8%B3-%D8%A8%D9%84%D8%AF%D9%8A%D8%A9-%D9%88%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D8%B3%D8%AA--%D8%A7%D9%84%D8%B4%D9%88%D9%81-%D9%81%D9%8A-%D9%85%D8%B9%D8%B1%D8%A7%D8%A8,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,"""القوات"": لا عوائق أمام ترشيح قرداحي ولا القاعدة الحزبية متململة",https://www.nidaalwatan.com/article/362199-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA-%D9%84%D8%A7-%D8%B9%D9%88%D8%A7%D8%A6%D9%82-%D8%A3%D9%85%D8%A7%D9%85-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AD-%D9%82%D8%B1%D8%AF%D8%A7%D8%AD%D9%8A-%D9%88%D9%84%D8%A7-%D8%A7%D9%84%D9%82%D8%A7%D8%B9%D8%AF%D8%A9-%D8%A7%D9%84%D8%AD%D8%B2%D8%A8%D9%8A%D8%A9-%D9%85%D8%AA%D9%85%D9%84%D9%85%D9%84%D8%A9,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,إقفال مركز تجميل غير مرخص في جل البحر,https://www.nidaalwatan.com/article/362197-%D8%A5%D9%82%D9%81%D8%A7%D9%84-%D9%85%D8%B1%D9%83%D8%B2-%D8%AA%D8%AC%D9%85%D9%8A%D9%84-%D8%BA%D9%8A%D8%B1-%D9%85%D8%B1%D8%AE%D8%B5-%D9%81%D9%8A-%D8%AC%D9%84-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,شحادة: التكنولوجيا والذكاء الاصطناعي بوابة الإصلاح الإداري ومحاربة الفساد,https://www.nidaalwatan.com/article/362195-%D8%B4%D8%AD%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A7-%D9%88%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%A5%D8%B5%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A-%D9%88%D9%85%D8%AD%D8%A7%D8%B1%D8%A8%D8%A9-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,إلقاء عبوات متفجرة باتجاه يارون,https://www.nidaalwatan.com/article/362193-%D8%A5%D9%84%D9%82%D8%A7%D8%A1-%D8%B9%D8%A8%D9%88%D8%A7%D8%AA-%D9%85%D8%AA%D9%81%D8%AC%D8%B1%D8%A9-%D8%A8%D8%A7%D8%AA%D8%AC%D8%A7%D9%87-%D9%8A%D8%A7%D8%B1%D9%88%D9%86,,ok,
nidaa-elwatan,محليات,28 . 01 . 2026,كثير من السياسة قليل من الرقابة في أول يوم موازنة,https://www.nidaalwatan.com/article/362153-%D9%83%D8%AB%D9%8A%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9-%D9%82%D9%84%D9%8A%D9%84-%D9%85%D9%86-%D8%A7%D9%84%D8%B1%D9%82%D8%A7%D8%A8%D8%A9-%D9%81%D9%8A-%D8%A3%D9%88%D9%84-%D9%8A%D9%88%D9%85-%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9,,ok,
nidaa-elwatan,أسرار,28.01.2026,أسرار اليوم,https://www.nidaalwatan.com/article/362157-%D9%85%D8%A7%D8%B0%D8%A7-%D9%81%D9%8A-%D8%A3%D8%B3%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A7%D8%B1%D8%A8%D8%B9%D8%A7%D8%A1-28012026,"نقل عن مرجع كبير أن حالة الفوضى على الصعيد العالمي تنعكس إرباكًا في الداخل ما أدخل البلاد في مرحلة انتظار مفتوحة. وأضاف: هذه المرحلة، على حساسيتها، تفرض الاستعداد الجدّي لما هو آتٍ في المدى القريب، عبر تحضير موقف داخلي موحد بعيداً من الانقسامات. || بدأت تظهر مقالات بأقلام من بيئة حركة ""أمل"" تضع ملاحظات على كلام قاسم بلغت حد انتقاده، ما فسَّره مراقبون على أن الاعتراض على موقف ""حزب الله"" من جانب حركة ""أمل"" لم يعد داخل الغرف المغلقة بل خرج إلى العلن. || لم تستبعد مصادر عليمة أن يطرح الرئيس السوري أحمد الشرع في زيارته إلى موسكو فكرة قوة روسية تتمركز على الحدود بين سوريا وإسرائيل في منطقة محافظة السويداء.",ok,
jomhouriya,lebanon,17:21,ضبط كمية 1065 كلغ من حشيشة الكيف معدة للتصدير إلى المملكة المتحدة عبر مرفأ بيروت,https://www.aljoumhouria.com/ar/news/795268/%D8%B6%D8%A8%D8%B7-%D9%83%D9%85%D9%8A%D8%A9-1065-%D9%83%D9%84%D8%BA-%D9%85%D9%86-%D8%AD%D8%B4%D9%8A%D8%B4%D8%A9-%D8%A7%D9%84%D9%83%D9%8A%D9%81-%D9%85%D8%B9%D8%AF%D8%A9-%D9%84%D9%84%D8%AA%D8%B5%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%B9%D8%A8%D8%B1-%D9%85%D8%B1%D9%81%D8%A7-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA?utm_source=category&utm_medium=web&utm_campaign=category,,ok,
