source,section,date,title,url,content,status,error
annahar,lebanon/whispers/writers,27-01-2026,جوزف عون يُهنئ فضلو خوري... ونقاش بشأن الواقع التربوي,https://www.annahar.com/lebanon/politics/273146/%D8%AC%D9%88%D8%B2%D9%81-%D8%B9%D9%88%D9%86-%D9%8A%D9%87%D9%86%D8%A6-%D9%81%D8%B6%D9%84%D9%88-%D8%AE%D9%88%D8%B1%D9%8A-%D9%88%D9%86%D9%82%D8%A7%D8%B4-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%88%D9%8A,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"""اليونيفيل"" تمضي في مهمّتها... احتفال باليوم الوطني الهندي وتعزيز ثقافة السلامة",https://www.annahar.com/lebanon/273112/%D8%A7%D9%84%D9%8A%D9%88%D9%86%D9%8A%D9%81%D9%8A%D9%84-%D8%AA%D9%85%D8%B6%D9%8A-%D9%81%D9%8A-%D9%85%D9%87%D9%85%D8%AA%D9%87%D8%A7-%D8%A5%D8%AD%D8%AA%D9%81%D8%A7%D9%84-%D8%A8%D8%A7%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D9%8A-%D9%88%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D8%AB%D9%82%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%D8%A9,,ok,
annahar,lebanon/whispers/writers,27-01-2026,بالصور والفيديو- اعتصام للعسكريين المتقاعدين في وسط بيروت قُبيل جلسة الموازنة... واعتراض طريق النواب,https://www.annahar.com/lebanon/politics/273095/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1--%D8%A7%D8%B9%D8%AA%D8%B5%D8%A7%D9%85-%D9%84%D9%84%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%AA%D9%82%D8%A7%D8%B9%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%88%D8%B3%D8%B7-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D9%82%D8%A8%D9%8A%D9%84-%D8%AC%D9%84%D8%B3%D8%A9-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9,,ok,
annahar,lebanon/whispers/writers,27-01-2026,طالب جامعي وشاب غير لبناني... من هما ضحيّتا الاستهداف في دوحة كفررمان؟,https://www.annahar.com/lebanon/273092/%D8%B7%D8%A7%D9%84%D8%A8-%D8%AC%D8%A7%D9%85%D8%B9%D9%8A-%D9%88%D8%B4%D8%A7%D8%A8-%D8%BA%D9%8A%D8%B1-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A-%D9%85%D9%86-%D9%87%D9%85%D8%A7-%D8%B6%D8%AD%D9%8A%D8%AA%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%81%D9%8A-%D8%AF%D9%88%D8%AD%D8%A9-%D9%83%D9%81%D8%B1%D8%B1%D9%85%D8%A7%D9%86,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"صباح ""النهار"": ترامب يتفّهم أوضاع لبنان وترقّب من إيران إلى العراق... غزة ""بين الحياة والموت""!",https://www.annahar.com/lebanon/politics/273057/%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%B1,,ok,
annahar,lebanon/whispers/writers,27-01-2026,مصدر ديبلوماسي: لا عودة إلى الوراء في ملف حصر السلاح,https://www.annahar.com/lebanon/whispers/272978/%D9%85%D8%B5%D8%AF%D8%B1-%D8%AF%D9%8A%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A-%D9%84%D8%A7-%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D9%89-%D8%A7%D9%84%D9%88%D8%B1%D8%A7-%D9%81%D9%8A-%D9%85%D9%84%D9%81-%D8%AD%D8%B5%D8%B1-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D8%AD,,ok,
annahar,lebanon/whispers/writers,27-01-2026,مقر رسمي اشترط على ذوي الأسرى في السجون الإسرائيلية عدم التصريح,https://www.annahar.com/lebanon/whispers/272980/%D9%85%D9%82%D8%B1%D8%A7-%D8%B1%D8%B3%D9%85%D9%8A%D8%A7-%D8%A7%D8%B4%D8%AA%D8%B1%D8%B7-%D8%B9%D9%84%D9%89-%D8%B0%D9%88%D9%8A-%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%89-%D8%B9%D8%AF%D9%85-%D8%A7%D9%84%D8%AA%D8%B5%D8%B1%D9%8A%D8%AD,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"""بدنا نروق"" من رئيس مجلس النواب إلى الإعلاميين فأدرعي!",https://www.annahar.com/lebanon/whispers/272984/%D8%A8%D8%AF%D9%86%D8%A7-%D9%86%D8%B1%D9%88%D9%82,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"تجمع روابط القطاع العام إلى الشارع رفضاً لموازنة ""تجاهلت الوعود""",https://www.annahar.com/lebanon/272993/%D8%AA%D8%AC%D9%85%D8%B9-%D8%B1%D9%88%D8%A7%D8%A8%D8%B7-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B1%D9%81%D8%B6%D8%A7-%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%AA%D8%AC%D8%A7%D9%87%D9%84%D8%AA-%D8%A7%D9%84%D9%88%D8%B9%D9%88%D8%AF,,ok,
annahar,lebanon/whispers/writers,27-01-2026,هل أسقط يوماً مجلس النواب مشروع الموازنات العامّة؟,https://www.annahar.com/lebanon/272991/%D9%87%D9%84-%D8%A3%D8%B3%D9%82%D8%B7-%D9%8A%D9%88%D9%85%D8%A7-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D9%86%D9%88%D8%A7%D8%A8-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9-%D9%82%D8%B5%D9%88%D8%B1-%D8%AA%D8%B4%D8%B1%D9%8A%D8%B9%D9%8A-%D9%88%D8%B9%D8%B1%D8%B6-%D8%B9%D8%B6%D9%84%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"معطيات مصرية لـ""النهار"": ترامب يتفهم أوضاع لبنان... ويرد على السيسي بـ""إيجابية""",https://www.annahar.com/lebanon/273017/%D9%85%D8%B9%D8%B7%D9%8A%D8%A7%D8%AA-%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%AA%D9%81%D9%87%D9%85-%D8%A3%D9%88%D8%B6%D8%A7%D8%B9-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%88%D9%8A%D8%B1%D8%AF-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A-%D8%A8%D9%80%D8%A5%D9%8A%D8%AC%D8%A7%D8%A8%D9%8A%D8%A9,,ok,
annahar,lebanon/whispers/writers,27-01-2026,التفجير الأخير كان الأعنف... ماذا يجري في بلدة يارون جنوبي لبنان؟ (فيديو),https://www.annahar.com/lebanon/politics/273043/%D8%A7%D9%84%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1-%D9%83%D8%A7%D9%86-%D8%A7%D9%84%D8%A3%D8%B9%D9%86%D9%81-%D9%85%D8%A7%D8%B0%D8%A7-%D9%8A%D8%AC%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A8%D9%84%D8%AF%D8%A9-%D9%8A%D8%A7%D8%B1%D9%88%D9%86-%D8%AC%D9%86%D9%88%D8%A8%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%81%D9%8A%D8%AF%D9%8A%D9%88,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"قطر تتقدّم الداعمين وأميركا تُهيّئ ""لحوار السلام""... أيام الموازنة الساخنة تشعل عدوى الاعتصامات",https://www.annahar.com/lebanon/273010/%D9%82%D8%B7%D8%B1-%D8%AA%D8%AA%D9%82%D8%AF%D9%85-%D8%A7%D9%84%D8%AF%D8%A7%D8%B9%D9%85%D9%8A%D9%86-%D9%88%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D8%AA%D9%87%D9%8A-%D9%84%D8%AD%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D8%A3%D9%8A%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%A7%D9%84%D8%B3%D8%A7%D8%AE%D9%86%D8%A9-%D8%AA%D8%B4%D8%B9%D9%84-%D8%B9%D8%AF%D9%88%D9%89-%D8%A7%D9%84%D8%A7%D8%B9%D8%AA%D8%B5%D8%A7%D9%85%D8%A7%D8%AA,,ok,
annahar,lebanon/whispers/writers,27-01-2026,واشنطن تزيد الضغط على إيران من بوابة العراق... وتخشى انقلاب المالكي على توازنات السوداني,https://www.annahar.com/articles/annahar-writers/272912/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%B2%D9%8A%D8%AF-%D8%A7%D9%84%D8%B6%D8%BA%D8%B7-%D8%B9%D9%84%D9%89-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D9%85%D9%86-%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%88%D8%AA%D8%AE%D8%B4%D9%89-%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83%D9%8A-%D8%B9%D9%84%D9%89-%D8%AA%D9%88%D8%A7%D8%B2%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A,,ok,
annahar,lebanon/whispers/writers,27-01-2026,مناقشة الموازنة بدأت وسط اعتراضات لا تُسقط إقرارها,https://www.annahar.com/articles/annahar-writers/272997/%D9%85%D9%86%D8%A7%D9%82%D8%B4%D8%A9-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%A8%D8%AF%D8%A3%D8%AA-%D9%88%D8%B3%D8%B7-%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6%D8%A7%D8%AA-%D9%84%D8%A7-%D8%AA%D8%B3%D9%82%D8%B7-%D8%A5%D9%82%D8%B1%D8%A7%D8%B1%D9%87%D8%A7,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"قراءة ""حزب الله"" لاحتمالات ما بعد ""الميكانيزم""",https://www.annahar.com/articles/annahar-writers/272995/%D9%82%D8%B1%D8%A7%D8%A9-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D9%84%D8%A7%D8%AD%D8%AA%D9%85%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D9%85%D9%8A%D9%83%D8%A7%D9%86%D9%8A%D8%B2%D9%85,,ok,
annahar,lebanon/whispers/writers,27-01-2026,سيمون كرم يكسر المحظور!,https://www.annahar.com/articles/annahar-writers/272987/%D8%B3%D9%8A%D9%85%D9%88%D9%86-%D9%83%D8%B1%D9%85-%D9%8A%D9%83%D8%B3%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D8%B8%D9%88%D8%B1,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"حين يحاسب ""حزب الله"" السلطة على ما تسبّب به بنفسه!",https://www.annahar.com/articles/annahar-writers/272907/%D8%AD%D9%8A%D9%86-%D9%8A%D8%AD%D8%A7%D8%B3%D8%A8-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%A7-%D8%AA%D8%B3%D8%A8%D8%A8-%D8%A8%D9%87-%D8%A8%D9%86%D9%81%D8%B3%D9%87,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"من ""إسناد غزّة"" إلى ""إسناد إيران""",https://www.annahar.com/articles/annahar-writers/273261/%D9%85%D9%86-%D8%A5%D8%B3%D9%86%D8%A7%D8%AF-%D8%BA%D8%B2%D8%A9-%D8%A5%D9%84%D9%89-%D8%A5%D8%B3%D9%86%D8%A7%D8%AF-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86,,ok,
annahar,lebanon/whispers/writers,27-01-2026,"""الولي الفقيه""... قبل النهايات وبعدها!",https://www.annahar.com/articles/annahar-writers/273191/%D8%A7%D9%84%D9%88%D9%84%D9%8A-%D8%A7%D9%84%D9%81%D9%82%D9%8A%D9%87-%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D9%86%D9%87%D8%A7%D9%8A%D8%A7%D8%AA-%D9%88%D8%A8%D8%B9%D8%AF%D9%87%D8%A7,,ok,
annahar,lebanon/whispers/writers,27-01-2026,الملك السابق والرئيس السابق والوزير السابق,https://www.annahar.com/articles/annahar-writers/272975/%D8%A7%D9%84%D9%85%D9%84%D9%83-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D9%88%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D9%88%D8%A7%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82,,ok,
annahar,lebanon/whispers/writers,27-01-2026,القاهرة وواشنطن: براغماتية في زمن ترامب,https://www.annahar.com/articles/annahar-writers/272846/%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D9%88%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%A8%D8%B1%D8%A7%D8%BA%D9%85%D8%A7%D8%AA%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B2%D9%85%D9%86-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8,,ok,
annahar,lebanon/whispers/writers,27-01-2026,بين الاختلاف والخلاف... الحكمة ضمان أمن الخليج,https://www.annahar.com/articles/annahar-writers/272842/%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D9%81-%D9%88%D8%A7%D9%84%D8%AE%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D8%AD%D9%83%D9%85%D8%A9-%D8%B6%D9%85%D8%A7%D9%86-%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC,,ok,
almodon,politics,2026-01-27,جنبلاط: خطاب قاسم غير مسؤول ويستفزّ الإسرائيليين!,https://www.almodon.com/politics/2026/01/27/%D8%AC%D9%86%D8%A8%D9%84%D8%A7%D8%B7-%D8%AE%D8%B7%D8%A7%D8%A8-%D9%82%D8%A7%D8%B3%D9%85-%D8%BA%D9%8A%D8%B1-%D9%85%D8%B3%D8%A4%D9%88%D9%84-%D9%88%D9%8A%D8%B3%D8%AA%D9%81%D8%B2-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D9%8A%D9%86,,ok,
almodon,politics,2026-01-27,عون يستقبل بلاسخارت.. ومستشاره يلتقي مساعد رئيس الميكانيزم,https://www.almodon.com/politics/2026/01/27/%D8%B9%D9%88%D9%86-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A8%D9%84%D8%A7%D8%B3%D8%AE%D8%A7%D8%B1%D8%AA-%D9%88%D9%85%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%87-%D9%8A%D9%84%D8%AA%D9%82%D9%8A-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%85%D9%8A%D9%83%D8%A7%D9%86%D9%8A%D8%B2%D9%85,,ok,
almodon,politics,2026-01-27,إيران تحرّك الخلاف داخل البرلمان: نواب الحزب يتصدون لحمدان,https://www.almodon.com/politics/2026/01/27/%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%AA%D8%AD%D8%B1%D9%83-%D8%A7%D9%84%D8%AE%D9%84%D8%A7%D9%81-%D8%AF%D8%A7%D8%AE%D9%84-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86-%D9%86%D9%88%D8%A7%D8%A8-%D8%A7%D9%84%D8%AD%D8%B2%D8%A8-%D9%8A%D8%AA%D8%B5%D8%AF%D9%88%D9%86-%D9%84%D8%AD%D9%85%D8%AF%D8%A7%D9%86,,ok,
almodon,politics,2026-01-27,باسيل: مُحزِن تكرار جريمة توريط لبنان في دمار جديد,https://www.almodon.com/politics/2026/01/27/%D8%A8%D8%A7%D8%B3%D9%8A%D9%84-%D9%85%D8%AD%D8%B2%D9%86-%D8%AA%D9%83%D8%B1%D8%A7%D8%B1-%D8%AC%D8%B1%D9%8A%D9%85%D8%A9-%D8%AA%D9%88%D8%B1%D9%8A%D8%B7-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%81%D9%8A-%D8%AF%D9%85%D8%A7%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,رفع الجلسة النيابية المخصصة للموازنة على أن تُستأنف غدًا,https://www.nidaalwatan.com/article/362167-%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%AC%D9%84%D8%B3%D8%A9-%D8%A7%D9%84%D9%86%D9%8A%D8%A7%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%AE%D8%B5%D8%B5%D8%A9-%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%B2%D9%86%D8%A9-%D8%B9%D9%84%D9%89-%D8%A3%D9%86-%D8%AA%D8%B3%D8%AA%D8%A3%D9%86%D9%81-%D8%BA%D8%AF%D8%A7,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,"سلام يجتمع مع إدارة ""إيدال"" لتعزيز المناخ الاستثماري في لبنان",https://www.nidaalwatan.com/article/362159-%D8%B3%D9%84%D8%A7%D9%85-%D9%8A%D8%AC%D8%AA%D9%85%D8%B9-%D9%85%D8%B9-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A5%D9%8A%D8%AF%D8%A7%D9%84-%D9%84%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%AE-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A-%D9%81%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,الكتائب: حزب الله يحاول مصادرة قرار الحرب والسلم والانقلاب على العهد,https://www.nidaalwatan.com/article/362155-%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A6%D8%A8-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D9%8A%D8%AD%D8%A7%D9%88%D9%84-%D9%85%D8%B5%D8%A7%D8%AF%D8%B1%D8%A9-%D9%82%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%88%D8%A7%D9%84%D8%B3%D9%84%D9%85-%D9%88%D8%A7%D9%84%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%B9%D9%87%D8%AF,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,هزة أرضية تضرب البقاع الغربي,https://www.nidaalwatan.com/article/362151-%D9%87%D8%B2%D8%A9-%D8%A3%D8%B1%D8%B6%D9%8A%D8%A9-%D8%AA%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D8%A8%D9%82%D8%A7%D8%B9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,نديم الجميّل يزور مرفأ بيروت ويشيد بتطور الأداء الإداري,https://www.nidaalwatan.com/article/362149-%D9%86%D8%AF%D9%8A%D9%85-%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84-%D9%8A%D8%B2%D9%88%D8%B1-%D9%85%D8%B1%D9%81%D8%A3-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D9%88%D9%8A%D8%B4%D9%8A%D8%AF-%D8%A8%D8%AA%D8%B7%D9%88%D8%B1-%D8%A7%D9%84%D8%A3%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,منسى يناقش مع السفير الفرنسي التحضيرات لمؤتمر باريس ودعم الجيش,https://www.nidaalwatan.com/article/362148-%D9%85%D9%86%D8%B3%D9%89-%D9%8A%D9%86%D8%A7%D9%82%D8%B4-%D9%85%D8%B9-%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D8%A7%D9%84%D8%AA%D8%AD%D8%B6%D9%8A%D8%B1%D8%A7%D8%AA-%D9%84%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D9%88%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,بالصور - الجيش يضبط معملًا لتصنيع الكبتاغون في بعلبك,https://www.nidaalwatan.com/article/362147-%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1--%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D9%8A%D8%B6%D8%A8%D8%B7-%D9%85%D8%B9%D9%85%D9%84%D8%A7-%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D8%B9-%D8%A7%D9%84%D9%83%D8%A8%D8%AA%D8%A7%D8%BA%D9%88%D9%86-%D9%81%D9%8A-%D8%A8%D8%B9%D9%84%D8%A8%D9%83,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,"منطقة جزّين في ""القوات"" تقدّم مكيفات لمدرسة سان نيقولا - عين المير",https://www.nidaalwatan.com/article/362144-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%AC%D8%B2%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA-%D8%AA%D9%82%D8%AF%D9%85-%D9%85%D9%83%D9%8A%D9%81%D8%A7%D8%AA-%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D8%B3%D8%A7%D9%86-%D9%86%D9%8A%D9%82%D9%88%D9%84%D8%A7--%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D9%8A%D8%B1,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,رجّي: طلبت من وزير خارجية إيران إقناع حزب الله بالعقلانية,https://www.nidaalwatan.com/article/362141-%D8%B1%D8%AC%D9%8A-%D8%B7%D9%84%D8%A8%D8%AA-%D9%85%D9%86-%D9%88%D8%B2%D9%8A%D8%B1-%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%A5%D9%82%D9%86%D8%A7%D8%B9-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D8%A8%D8%A7%D9%84%D8%B9%D9%82%D9%84%D8%A7%D9%86%D9%8A%D8%A9,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,الجامعة الأميركية في بيروت تستقطب كفاءات طبية عالمية من هارفارد وإم دي أندرسون,https://www.nidaalwatan.com/article/362138-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A8%D9%8A%D8%B1%D9%88%D8%AA-%D8%AA%D8%B3%D8%AA%D9%82%D8%B7%D8%A8-%D9%83%D9%81%D8%A7%D8%A1%D8%A7%D8%AA-%D8%B7%D8%A8%D9%8A%D8%A9-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D9%85%D9%86-%D9%87%D8%A7%D8%B1%D9%81%D8%A7%D8%B1%D8%AF-%D9%88%D8%A5%D9%85-%D8%AF%D9%8A-%D8%A3%D9%86%D8%AF%D8%B1%D8%B3%D9%88%D9%86,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,سلام يستقبل تكتل التوافق الوطني ويبحث خطط دعم طرابلس والمشاريع الإنمائية,https://www.nidaalwatan.com/article/362137-%D8%B3%D9%84%D8%A7%D9%85-%D9%8A%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%AA%D9%83%D8%AA%D9%84-%D8%A7%D9%84%D8%AA%D9%88%D8%A7%D9%81%D9%82-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A-%D9%88%D9%8A%D8%A8%D8%AD%D8%AB-%D8%AE%D8%B7%D8%B7-%D8%AF%D8%B9%D9%85-%D8%B7%D8%B1%D8%A7%D8%A8%D9%84%D8%B3-%D9%88%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%8A%D8%B9-%D8%A7%D9%84%D8%A5%D9%86%D9%85%D8%A7%D8%A6%D9%8A%D8%A9,,ok,
nidaa-elwatan,محليات,27 . 01 . 2026,اليونيفيل: الخروقات مستمرة للقرار 1701 منذ وقف إطلاق النار,https://www.nidaalwatan.com/article/362119-%D8%A7%D9%84%D9%8A%D9%88%D9%86%D9%8A%D9%81%D9%8A%D9%84-%D8%A7%D9%84%D8%AE%D8%B1%D9%88%D9%82%D8%A7%D8%AA-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9-%D9%84%D9%84%D9%82%D8%B1%D8%A7%D8%B1-1701-%D9%85%D9%86%D8%B0-%D9%88%D9%82%D9%81-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%86%D8%A7%D8%B1,,ok,
